date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:08:43	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_sprite.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_sprite.11c.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:43	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_loading.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_loading.11d.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:43	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/blank.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/blank.11e.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:43	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_overlay.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_overlay.11f.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:43	68953/68953	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-10d59%22	https://www.fundicaofenix.com.br/imagens/informacoes/cremalheira-02.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/cremalheira-02.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:43	105908/105908	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-19db4%22	https://www.fundicaofenix.com.br/imagens/informacoes/cremalheira-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/cremalheira-03.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:44	170957/170957	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-29bcd%22	https://www.fundicaofenix.com.br/imagens/informacoes/cremalheira-04.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/cremalheira-04.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:44	24780/24780	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-60cc%22	https://www.fundicaofenix.com.br/imagens/informacoes/cremalheira-05.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/cremalheira-05.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:44	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_sprite.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_sprite.124.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:44	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_loading.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_loading.125.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:44	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/blank.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/blank.126.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:44	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_overlay.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_overlay.127.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:44	23356/23356	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-5b3c%22	https://www.fundicaofenix.com.br/imagens/informacoes/grelha-padrao-2-01.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/grelha-padrao-2-01.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:45	24515/24515	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-5fc3%22	https://www.fundicaofenix.com.br/imagens/informacoes/grelha-padrao-2-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/grelha-padrao-2-03.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:45	28775/28775	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-7067%22	https://www.fundicaofenix.com.br/imagens/informacoes/grelha-padrao-2-04.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/grelha-padrao-2-04.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:45	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_sprite.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_sprite.12b.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:45	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_loading.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_loading.12c.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:45	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/blank.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/blank.12d.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:45	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_overlay.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_overlay.12e.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:45	13518/13518	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-34ce%22	https://www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-02.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-02.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:45	15986/15986	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-3e72%22	https://www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-03.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:46	16649/16649	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-4109%22	https://www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-04.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-04.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:46	20728/20728	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-50f8%22	https://www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-05.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-05.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:46	183478/183478	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-2ccb6%22	https://www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-06.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-06.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:46	268943/268943	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-41a8f%22	https://www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-07.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-07.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:46	330495/330495	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-50aff%22	https://www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-08.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-08.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:47	167666/167666	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-28ef2%22	https://www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-09.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-09.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:47	242578/242578	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-3b392%22	https://www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-10.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-10.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:47	19959/19959	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-4df7%22	https://www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-11.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-11.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:47	17091/17091	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-42c3%22	https://www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-12.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/engrenagem-pinhao-12.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:48	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_sprite.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_sprite.13a.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:48	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_loading.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_loading.13b.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:48	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/blank.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/blank.13c.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:48	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_overlay.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_overlay.13d.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:48	12980/12980	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-32b4%22	https://www.fundicaofenix.com.br/imagens/informacoes/roda-vagoneta-02.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/roda-vagoneta-02.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:48	21279/21279	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-531f%22	https://www.fundicaofenix.com.br/imagens/informacoes/roda-vagoneta-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/roda-vagoneta-03.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:48	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_sprite.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_sprite.141.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:48	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_loading.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_loading.142.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:48	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/blank.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/blank.143.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:48	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_overlay.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_overlay.144.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:48	568947/568947	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-8ae73%22	https://www.fundicaofenix.com.br/imagens/informacoes/roda-vagoneta-04.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/roda-vagoneta-04.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:48	602043/602043	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-92fbb%22	https://www.fundicaofenix.com.br/imagens/informacoes/grelha-padrao-01.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/grelha-padrao-01.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:49	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_sprite.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_sprite.147.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:49	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_loading.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_loading.148.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:49	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/blank.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/blank.149.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:49	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_overlay.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_overlay.14a.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:49	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_sprite.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_sprite.14b.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:49	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_loading.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_loading.14c.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:49	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/blank.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/blank.14d.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:49	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_overlay.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_overlay.14e.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:49	182184/182184	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-2c7a8%22	https://www.fundicaofenix.com.br/imagens/informacoes/grelha-padrao-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/grelha-padrao-03.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:49	35598/35598	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-8b0e%22	https://www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-02.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-02.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:49	102916/102916	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-19204%22	https://www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-03.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:50	14060/14060	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-36ec%22	https://www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-04.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-04.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:50	26608/26608	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-67f0%22	https://www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-05.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-05.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:50	36154/36154	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-8d3a%22	https://www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-06.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-06.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:50	28154/28154	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-6dfa%22	https://www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-07.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-07.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:51	15788/15788	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-3dac%22	https://www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-08.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/porta--fornalha-08.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:51	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_sprite.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_sprite.156.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:51	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_loading.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_loading.157.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:51	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/blank.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/blank.158.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:51	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_overlay.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_overlay.159.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:51	201414/201414	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-312c6%22	https://www.fundicaofenix.com.br/imagens/informacoes/volante-manivela-02.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/volante-manivela-02.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:51	11785/11785	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-2e09%22	https://www.fundicaofenix.com.br/imagens/informacoes/volante-manivela-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/volante-manivela-03.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:51	8755/8755	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-2233%22	https://www.fundicaofenix.com.br/imagens/informacoes/volante-manivela-04.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/volante-manivela-04.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:52	38678/38678	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-9716%22	https://www.fundicaofenix.com.br/imagens/informacoes/volante-manivela-05.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/volante-manivela-05.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:52	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_sprite.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_sprite.15e.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:52	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_loading.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_loading.15f.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:52	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/blank.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/blank.160.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:52	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_overlay.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_overlay.161.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:52	305981/305981	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-4ab3d%22	https://www.fundicaofenix.com.br/imagens/informacoes/grelha-conica-01.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/grelha-conica-01.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:52	186651/186651	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-2d91b%22	https://www.fundicaofenix.com.br/imagens/informacoes/grelha-conica-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/grelha-conica-03.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:53	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_sprite.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_sprite.165.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:53	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_loading.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_loading.166.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:53	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/blank.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/blank.167.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:53	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_overlay.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_overlay.168.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:53	294976/294976	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-48040%22	https://www.fundicaofenix.com.br/imagens/informacoes/grelha-conica-04.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/grelha-conica-04.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:53	6643/6643	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-19f3%22	https://www.fundicaofenix.com.br/imagens/informacoes/Suporte-fornalha-02.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/Suporte-fornalha-02.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:53	5521/5521	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-1591%22	https://www.fundicaofenix.com.br/imagens/informacoes/Suporte-fornalha-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/Suporte-fornalha-03.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:53	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_sprite.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_sprite.16b.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:53	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_loading.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_loading.16c.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:53	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/blank.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/blank.16d.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:53	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_overlay.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_overlay.16e.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:53	15045/15045	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-3ac5%22	https://www.fundicaofenix.com.br/imagens/informacoes/mancal-02.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/mancal-02.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:54	44121/44121	---M--	200	added ('OK')	image/jpeg	etag:%225f64b1b8-ac59%22	https://www.fundicaofenix.com.br/imagens/informacoes/mancal-03.jpg	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/imagens/informacoes/mancal-03.jpg	(from https://www.fundicaofenix.com.br/produtos)
11:08:54	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_sprite.png	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_sprite.172.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:54	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/fancybox_loading.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/fancybox_loading.173.delayed	(from https://www.fundicaofenix.com.br/produtos)
11:08:54	0/0	---M--	302	error ('')			https://www.fundicaofenix.com.br/images-fancy/blank.gif	C:/Meus%20Sites/https___www.fundicaofenix.com.br_/www.fundicaofenix.com.br/images-fancy/blank.174.delayed	(from https://www.fundicaofenix.com.br/produtos)
